,id,imdb_id,budget,revenue,original_title,director,production_companies,release_year,budget_adj,revenue_adj,count,movie_count
9683,5709,tt0092546,0,0,Amazon Women on the Moon,Joe Dante|Carl Gottlieb|Peter Horton|John Landis|Robert K. Weiss,Universal Pictures|Westward Productions,1987,0.0,0.0,1,False
9684,25155,tt0094035,0,0,The Stepfather,Joseph Ruben,Incorporated Television Company (ITC),1987,0.0,0.0,1,False
9685,14464,tt0093215,0,4215859,Hot Pursuit,Steven Lisberger,Paramount Pictures|RKO Pictures,1987,0.0,8090572.53653881,1,False
9686,15658,tt0093036,0,0,Flowers in the Attic,Jeffrey Bloom,Fries Entertainment Films,1987,0.0,0.0,1,False
9687,21299,tt0092638,0,0,Benji the Hunted,Joe Camp,Embark Production,1987,0.0,0.0,1,False
9688,10019,tt0093493,6000000,42721196,Mannequin,Michael Gottlieb,20th Century Fox|Gladden Entertainment,1987,11514482.6283879,81985411.5343259,1,False
9690,19345,tt0090738,0,25205460,Black Widow,Bob Rafelson,20th Century Fox|American Entertainment Partners L.P.,1987,0.0,48371305.2184211,1,False
9691,21309,tt0091860,19000000,0,River's Edge,Tim Hunter,Hemdale Film|Island,1987,36462528.3232284,0.0,1,False
9692,22500,tt0095525,0,0,Gandahar,RenÃ© Laloux,Films A2,1987,0.0,0.0,1,False
9693,12506,tt0092804,0,0,Cry Freedom,Richard Attenborough,Universal Pictures,1987,0.0,0.0,1,False
9694,13703,tt0093407,0,12396383,Less Than Zero,Marek Kanievska,Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.,1987,0.0,23789656.1180572,1,False
9695,25318,tt0092978,0,0,Escape from Sobibor,Jack Gold,Zenith Productions,1987,0.0,0.0,1,False
9696,23599,tt0094293,0,0,Wanted: Dead or Alive,Gary Sherman,New World Pictures,1987,0.0,0.0,1,False
9698,11215,tt0092605,0,0,Baby Boom,Charles Shyer,United Artists,1987,0.0,0.0,1,False
9699,4639,tt0092641,0,4278150,Best Seller,John Flynn,Orion Pictures|Hemdale Film,1987,0.0,8210113.97610629,1,False
9702,27857,tt0093776,0,0,Prick Up Your Ears,Stephen Frears,civilhand,1987,0.0,0.0,1,False
9703,15582,tt0094118,0,0,Teen Wolf Too,Christopher Leitch,Atlantic Entertainment Group,1987,0.0,0.0,1,False
9704,18935,tt0092974,3000000,23509382,Ernest Goes to Camp,John R. Cherry III,Touchstone Pictures|Silver Screen Partners II,1987,5757241.31419396,45116395.1071892,1,False
9705,10652,tt0093137,0,13839404,Hamburger Hill,John Irvin,Paramount Pictures|RKO Pictures,1987,0.0,26558929.4908737,1,False
9706,26827,tt0094321,0,7305209,Who's That Girl,James Foley,Warner Bros. Pictures|The Guber-Peters Company,1987,0.0,14019283.687873801,1,False
9707,13339,tt0094138,0,3685862,Three O'Clock High,Phil Joanou,Universal Pictures,1987,0.0,7073465.66160585,1,False
9708,59558,tt0092549,0,0,Miami Connection,Y.K. Kim|Woo-sang Park,Drafthouse Films,1987,0.0,0.0,1,False
9709,36914,tt0093418,0,34377585,Like Father Like Son,Rod Daniel,TriStar Pictures|Imagine Films Entertainment,1987,0.0,65973350.881404795,1,False
9710,50719,tt0093974,250000,154323,"Silent Night, Deadly Night Part 2",Lee Harry,Silent Night Releasing Corporation,1987,479770.10951616295,296158.250443451,1,False
9711,46975,tt0093935,0,0,The Secret Garden,Alan Grint,Hallmark Hall of Fame Productions|Rosemont Productions|Viacom Productions,1987,0.0,0.0,1,False
9712,32054,tt0093209,0,0,Hope and Glory,John Boorman,Columbia Pictures,1987,0.0,0.0,1,False
9713,10081,tt0093780,0,0,The Principal,Christopher Cain,TriStar Pictures,1987,0.0,0.0,1,False
9714,15677,tt0090570,95,0,84 Charing Cross Road,David Hugh Jones,Columbia Pictures Corporation|Brooksfilms,1987,182.312641616142,0.0,1,False
9716,39929,tt0093176,0,2683519,Hello Mary Lou: Prom Night II,Bruce Pittman,Simcom Limited|Allarcom Limited|British Columbia Television|CFCN Communications|TBA Film,1987,0.0,5149888.81807482,1,False
9719,62,tt0062622,12000000,56715371,2001: A Space Odyssey,Stanley Kubrick,Stanley Kubrick Productions|Metro-Goldwyn-Mayer (MGM),1968,75227563.3792221,355546597.20654905,1,False
9720,871,tt0063442,5800000,33395426,Planet of the Apes,Franklin J. Schaffner,Twentieth Century Fox Film Corporation|APJAC Productions,1968,36359988.966624,209354710.49926,1,False
9721,10331,tt0063350,114000,0,Night of the Living Dead,George A. Romero,Laurel Group|Off Color Films|Image Ten|Market Square Productions,1968,714661.85210261,0.0,1,False
9722,26690,tt0062755,0,0,The Boston Strangler,Richard Fleischer,Twentieth Century Fox Film Corporation,1968,0.0,0.0,1,False
9723,8069,tt0062711,0,0,Barbarella,Roger Vadim,Dino de Laurentiis Cinematografica|Marianne Productions,1968,0.0,0.0,1,False
9724,916,tt0062765,5500000,42300873,Bullitt,Peter Yates,Solar Productions|Warner Brothers/Seven Arts,1968,34479299.88214339,265182633.716993,1,False
9725,14136,tt0064603,0,0,The Love Bug,Robert Stevenson,Walt Disney Productions,1968,0.0,0.0,1,False
9726,18988,tt0063227,0,0,The Lion in Winter,Anthony Harvey,AVCO Embassy Pictures|Haworth Productions,1968,0.0,0.0,1,False
9727,805,tt0063522,3200000,33395426,Rosemary's Baby,Roman Polanski,Paramount Pictures|William Castle Productions,1968,20060683.567792498,209354710.49926,1,False
9728,12105,tt0063823,0,0,Yellow Submarine,George Dunning,Apple Corps|King Features Production,1968,0.0,0.0,1,False
9729,17917,tt0063385,10000000,16800000,Oliver!,Carol Reed,Warwick Film Productions|Romulus Films,1968,62689636.14935171,105318588.730911,1,False
9730,4929,tt0061747,1800000,6800000,Hang 'em High,Ted Post,Metro-Goldwyn-Mayer (MGM),1968,11284134.5068833,42628952.5815592,1,False
9731,11046,tt0065207,7700000,21000000,Where Eagles Dare,Brian G. Hutton,Metro-Goldwyn-Mayer (MGM)|Winkast Film Productions|Jerry Gershwin Productions|Elliott Kastner Productions,1968,48271019.8350008,131648235.913638,1,False
9732,10794,tt0063415,1500000,0,The Party,Blake Edwards,Metro-Goldwyn-Mayer (MGM),1968,9403445.42240277,0.0,1,False
9733,912,tt0063688,4300000,0,The Thomas Crown Affair,Norman Jewison,United Artists|The Mirisch Corporation|Solar Productions|Simkoe,1968,26956543.5442212,0.0,1,False
9734,11356,tt0063374,0,0,The Odd Couple,Gene Saks,Paramount Pictures,1968,0.0,0.0,1,False
9735,6003,tt0063518,0,38901218,Romeo and Juliet,Franco Zeffirelli,Paramount Pictures|Dino de Laurentiis Cinematografica|BHE Films|Verona Produzione,1968,0.0,243870320.21866098,1,False
9736,39891,tt0062885,0,0,The Devil Rides Out,Terence Fisher,Hammer Film Productions|Associated British-PathÃ©|Seven Arts Pictures,1968,0.0,0.0,1,False
9737,22377,tt0063035,7000000,11000000,The Green Berets,John Wayne,Batjac Productions,1968,43882745.30454621,68958599.7642869,1,False
9738,11708,tt0062803,10000000,0,Chitty Chitty Bang Bang,Ken Hughes,Dramatic Features|Warfield,1968,62689636.14935171,0.0,1,False
9739,33564,tt0063663,0,0,The Swimmer,Frank Perry|Sydney Pollack,Horizon Pictures|Columbia Pictures Corporation|Dover Productions,1968,0.0,0.0,1,False
9740,16249,tt0062737,0,0,Blackbeard's Ghost,Robert Stevenson,Walt Disney Productions,1968,0.0,0.0,1,False
9741,32969,tt0063456,1800000,0,Pretty Poison,Noel Black,Twentieth Century Fox Film Corporation,1968,11284134.5068833,0.0,1,False
9742,16085,tt0062994,0,0,Funny Girl,William Wyler,Columbia Pictures Corporation|Rastar Productions,1968,0.0,0.0,1,False
9743,14794,tt0063850,0,500000,If....,Lindsay Anderson,Memorial Enterprises,1968,0.0,3134481.80746758,1,False
9744,18846,tt0063230,0,0,The Little Drummer Boy,"Arthur Rankin, Jr.|Jules Bass",Rankin/Bass Productions,1968,0.0,0.0,1,False
9745,753,tt0062952,275000,0,Faces,John Cassavetes,Maurice McEndree Productions|Walter Reade Organization Inc.|Faces International Films,1968,1723964.99410717,0.0,1,False
9746,31681,tt0063056,0,0,Hell in the Pacific,John Boorman,Selmur Productions,1968,0.0,0.0,1,False
9747,27983,tt0063829,0,0,"Yours, Mine and Ours",Melville Shavelson,Desilu Productions|Walden Productions,1968,0.0,0.0,1,False
9748,31938,tt0062886,0,0,The Devil's Brigade,Andrew V. McLaglen,Wolper Pictures,1968,0.0,0.0,1,False
9749,32726,tt0063060,0,0,Hellfighters,Andrew V. McLaglen,Universal Pictures,1968,0.0,0.0,1,False
9750,31965,tt0063285,0,0,Witchfinder General,Michael Reeves,Tigon British Film Productions|American International Productions,1968,0.0,0.0,1,False
9751,26170,tt0062824,0,3110000,Coogan's Bluff,Don Siegel,Universal Pictures|Malpaso Productions,1968,0.0,19496476.8424484,1,False
9753,17657,tt0063121,0,0,Ice Station Zebra,John Sturges,Filmways Pictures,1968,0.0,0.0,1,False
9754,18193,tt0063049,0,0,Head,Bob Rafelson,Raybert Productions,1968,0.0,0.0,1,False
9756,29146,tt0062794,950000,814666,Charly,Ralph Nelson,Metro-Goldwyn-Mayer (MGM),1968,5955515.43418842,5107111.51232478,1,False
9757,44239,tt0062653,0,0,The Alphabet,David Lynch,Pensylvania Academy of Fine Arts,1968,0.0,0.0,1,False
9758,240,tt0071562,13000000,47542841,The Godfather: Part II,Francis Ford Coppola,Paramount Pictures|The Coppola Company,1974,57489690.5506849,210247939.768493,1,False
9759,829,tt0071315,6000000,30000000,Chinatown,Roman Polanski,Paramount Pictures|Penthouse|Long Road Productions,1974,26533703.3310853,132668516.655426,1,False
9760,682,tt0071807,7000000,97572000,The Man with the Golden Gun,Guy Hamilton,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq,1974,30955987.2195995,431491083.570109,1,False
9761,3034,tt0072431,2800000,86273333,Young Frankenstein,Mel Brooks,Crossbow Productions|Gruskoff/Venture Films|Jouer Limited,1974,12382394.887839802,381525170.534322,1,False
9762,30497,tt0072271,85000,30859000,The Texas Chain Saw Massacre,Tobe Hooper,Vortex,1974,375894.130523709,136467258.51566002,1,False
9763,1410,tt0069945,60000,0,Dark Star,John Carpenter,University of Southern California|Jack H. Harris Enterprises,1974,265337.033310853,0.0,1,False
9764,592,tt0071360,1600000,4420000,The Conversation,Francis Ford Coppola,Paramount Pictures|The Coppola Company|The Directors Company,1974,7075654.22162275,19546494.7872328,1,False
9765,10869,tt0071607,0,0,Herbie Rides Again,Robert Stevenson,Walt Disney Pictures,1974,0.0,0.0,1,False
9766,4176,tt0071877,0,27634716,Murder on the Orient Express,Sidney Lumet,Paramount Pictures|EMI Films Ltd.|G.W. Films,1974,0.0,122208559.33046599,1,False
9767,11072,tt0071230,2600000,119500000,Blazing Saddles,Mel Brooks,Crossbow Productions,1974,11497938.1101369,528462924.67744905,1,False
9768,12310,tt0073012,0,0,The Four Musketeers,Richard Lester,Film Trust S.A.|Este Films,1974,0.0,0.0,1,False
9769,27932,tt0071110,3000000,47000000,Airport 1975,Jack Smight,Universal Pictures,1974,13266851.665542599,207847342.760168,1,False
9770,5121,tt0072226,3000000,12800000,The Sugarland Express,Steven Spielberg,Universal Pictures|Zanuck/Brown Productions,1974,13266851.665542599,56605233.772981994,1,False
9771,26648,tt0071910,0,0,Il portiere di notte,Liliana Cavani,Ital-Noleggio Cinematografico|Lotar Film Productions,1974,0.0,0.0,1,False
9772,11034,tt0071577,6500000,26533200,The Great Gatsby,Jack Clayton,Paramount Pictures,1974,28744845.2753424,117337342.870725,1,False
9773,22048,tt0071517,500000,0,Foxy Brown,Jack Hill ,American International Pictures (AIP),1974,2211141.94425711,0.0,1,False
9774,39844,tt0071408,200000,0,Deranged,Jeff Gillen|Alan Ormsby,Karr International Pictures,1974,884456.7777028441,0.0,1,False
9775,16938,tt0071222,0,0,Black Christmas,Bob Clark,Film Funding Ltd. of Canada|Canadian Film Development Corporation (CFDC)|Vision IV|Famous Players|August Films,1974,0.0,0.0,1,False
9776,8348,tt0072288,0,21700000,Thunderbolt and Lightfoot,Michael Cimino,"Malpaso Productions|Malpaso Company, The",1974,0.0,95963560.3807586,1,False
9777,14267,tt0072979,25000,0,Female Trouble,John Waters,Dreamland,1974,110557.097212855,0.0,1,False
9778,27327,tt0071994,0,0,Phantom of the Paradise,Brian De Palma,Twentieth Century Fox Film Corporation|Harbor Productions,1974,0.0,0.0,1,False
9779,8333,tt0072251,0,0,The Taking of Pelham One Two Three,Joseph Sargent,Palladium Productions|Palomar Pictures,1974,0.0,0.0,1,False
9780,16153,tt0071115,0,0,Alice Doesn't Live Here Anymore,Martin Scorsese,Warner Bros.,1974,0.0,0.0,1,False
9781,13939,tt0071402,3000000,22000000,Death Wish,Michael Winner,Paramount Pictures,1974,13266851.665542599,97290245.5473129,1,False
9782,17365,tt0071970,0,0,The Parallax View,Alan J. Pakula,Doubleday Productions|Gus|Harbor Productions,1974,0.0,0.0,1,False
9783,987,tt0071524,4000000,0,The Front Page,Billy Wilder,Universal Studios,1974,17689135.5540568,0.0,1,False
9784,28153,tt0071675,0,0,It's Alive,Larry Cohen,Warner Bros.|Larco Productions,1974,0.0,0.0,1,False
9785,5919,tt0072308,14000000,116000000,The Towering Inferno,John Guillermin,Twentieth Century Fox Film Corporation|Warner Bros.|Irwin Allen Productions|United Films,1974,61911974.4391991,512984931.067649,1,False
9786,16246,tt0071571,0,0,Gone in 60 Seconds,H.B. Halicki|Steve Peterson,Halicki Productions,1974,0.0,0.0,1,False
9787,4923,tt0070948,0,0,Zardoz,John Boorman,John Boorman Productions,1974,0.0,0.0,1,False
9788,13397,tt0072424,0,0,The Year Without a Santa Claus,"Jules Bass|Arthur Rankin, Jr.",Rankin/Bass Productions,1974,0.0,0.0,1,False
9789,11942,tt0071249,1500000,0,Bring Me the Head of Alfredo Garcia,Sam Peckinpah,Estudios Churubusco Azteca S.A.|Optimus Films,1974,6633425.83277133,0.0,1,False
9790,11123,tt0071455,7000000,79666653,Earthquake,Mark Robson,Universal Pictures|The Filmakers Group,1974,30955987.2195995,352308556.013753,1,False
9791,4985,tt0071771,0,43008075,The Longest Yard,Robert Aldrich,Paramount Pictures,1974,0.0,190193917.14851102,1,False
9792,59189,tt0070531,0,0,Phase IV,Saul Bass,Paramount Pictures|Alced Productions,1974,0.0,0.0,1,False
9794,21489,tt0071935,0,0,The Odessa File,Ronald Neame,John Woolf Productions,1974,0.0,0.0,1,False
9795,4546,tt0072824,0,0,The Count of Monte-Cristo,David Greene,Norman Rosemont Productions|Incorporated Television Company (ITC),1974,0.0,0.0,1,False
9796,27094,tt0071746,0,0,Lenny,Bob Fosse,Marvin Worth Productions,1974,0.0,0.0,1,False
9797,28715,tt0071790,0,0,Madhouse,Jim Clark,Amicus Productions|American International Pictures (AIP),1974,0.0,0.0,1,False
9798,29845,tt0072417,0,0,A Woman Under the Influence,John Cassavetes,Faces International Films,1974,0.0,0.0,1,False
9800,3687,tt0068595,700000,0,Flesh Gordon,Michael Benveniste|Howard Ziehm,Graffiti Productions,1974,3095598.72195995,0.0,1,False
9801,18979,tt0071276,400000,0,Captain Kronos: Vampire Hunter,Brian Clemens,Hammer Film Productions,1974,1768913.55540568,0.0,1,False
9802,26514,tt0072402,0,0,Where the Red Fern Grows,Norman Tokar,Doty-Dayton Production,1974,0.0,0.0,1,False
9804,42449,tt0071604,0,30000,Hearts and Minds,Peter Davis,BBS Productions,1974,0.0,132668.516655426,1,False
9805,510,tt0073486,3000000,108981275,One Flew Over the Cuckoo's Nest,MiloÅ¡ Forman,Fantasy Films|Warner Bros.,1975,12155463.5161866,441572637.403333,1,False
9806,578,tt0073195,7000000,470654000,Jaws,Steven Spielberg,Universal Pictures|Zanuck/Brown Productions,1975,28362748.2044354,1907005841.91576,1,False
9807,762,tt0071853,400000,5028948,Monty Python and the Holy Grail,Terry Gilliam|Terry Jones,Python (Monty) Pictures Limited|Michael White Productions|National Film Trustee Company|Twickenham Film Studios,1975,1620728.46882488,20376397.9795998,1,False
9808,36685,tt0073629,1200000,112892319,The Rocky Horror Picture Show,Jim Sharman,20th Century Fox,1975,4862185.40647464,457419488.2874,1,False
9809,3175,tt0072684,11000000,20000000,Barry Lyndon,Stanley Kubrick,Hawk Films|Warner Bros.|Peregrine,1975,44570032.89268421,81036423.4412441,1,False
9810,11843,tt0072081,5000000,41833347,The Return of the Pink Panther,Blake Edwards,United Artists|Jewel Productions|Pimlico Films|Incorporated Television Company (ITC),1975,20259105.860310998,169501241.072824,1,False
9811,983,tt0073341,0,0,The Man Who Would Be King,John Huston,Persky-Bright Productions|Devon,1975,0.0,0.0,1,False
9812,4561,tt0073115,0,0,The Story of O,Just Jaeckin,Terra-Filmkunst GmbH|S.N. Prodis,1975,0.0,0.0,1,False
9813,11963,tt0073802,0,27476252,Three Days of the Condor,Sydney Pollack,Paramount Pictures|Wildwood Enterprises|Dino De Laurentiis Company|Tom Ward Enterprises,1975,0.0,111328859.58251598,1,False
9814,20850,tt0071650,0,0,Ilsa: She Wolf of the SS,Don Edmonds,Aeteas Filmproduktions,1975,0.0,0.0,1,False
9815,4917,tt0072730,0,0,A Boy and His Dog,L.Q. Jones,LQ/JAF,1975,0.0,0.0,1,False
9816,13282,tt0072856,300000,0,Death Race 2000,Paul Bartel,New World Pictures,1975,1215546.35161866,0.0,1,False
9817,11686,tt0073312,0,0,Love and Death,Woody Allen,United Artists,1975,0.0,0.0,1,False
9818,14821,tt0072951,0,20000000,Escape to Witch Mountain,John Hough,Walt Disney Productions,1975,0.0,81036423.4412441,1,False
9819,27361,tt0072709,0,0,Black Moon,Louis Malle,Bioskop-Film GmbH|Nouvelles Ã‰ditions de Films (NEF),1975,0.0,0.0,1,False
9820,11020,tt0073540,0,0,Picnic at Hanging Rock,Peter Weir,The Australian Film Commission|McElroy & McElroy|Picnic Productions Pty. Ltd.|British Empire Films Australia,1975,0.0,0.0,1,False
9821,10711,tt0073018,0,12484444,French Connection II,John Frankenheimer,20th Century Fox,1975,0.0,50584734.5206249,1,False
9822,22094,tt0073092,2700000,5000000,Hard Times,Walter Hill,Columbia Pictures Corporation,1975,10939917.1645679,20259105.860310998,1,False
9824,11326,tt0073812,5000000,34251525,Tommy,Ken Russell,Columbia Pictures|Hemdale Film|Robert Stigwood Organization (RSO),1975,20259105.860310998,138781054.17041698,1,False
9825,8043,tt0072735,0,0,Breakheart Pass,Tom Gries,Jerry Gershwin Productions|Elliott Kastner Productions,1975,0.0,0.0,1,False
9826,3121,tt0073440,2200000,0,Nashville,Robert Altman,Paramount Pictures|American Broadcasting Company (ABC)|ABC Entertainment,1975,8914006.57853685,0.0,1,False
9827,12223,tt0073747,0,0,The Stepford Wives,Bryan Forbes,Palomar Pictures|Fadsin Cinema Associates,1975,0.0,0.0,1,False
9828,27085,tt0073260,1500000,0,The Land That Time Forgot,Kevin Connor,British Lion Film Corporation|Amicus Productions|Edgar Rice Burroughs Inc.|Land Associates,1975,6077731.75809331,0.0,1,False
9829,29859,tt0072608,0,0,The Adventure of Sherlock Holmes' Smarter Brother,Gene Wilder,Twentieth Century Fox Film Corporation,1975,0.0,0.0,1,False
9830,968,tt0072890,1800000,46665856,Dog Day Afternoon,Sidney Lumet,Artists Entertainment Complex|Warner Bros.,1975,7293278.10971197,189081703.353206,1,False
9831,20187,tt0072926,0,14200000,The Eiger Sanction,Clint Eastwood,Universal Pictures|Malpaso Productions|Jennings Lang,1975,0.0,57535860.6432833,1,False
9832,27429,tt0073705,179000,0,Shivers,David Cronenberg,Canadian Film Development Corporation (CFDC)|CinÃ©pix|DAL Productions,1975,725275.989799135,0.0,1,False
9833,62697,tt0072750,0,0,Bug,Jeannot Szwarc,Paramount Pictures|William Castle Productions,1975,0.0,0.0,1,False
9834,16561,tt0073766,0,0,The Sunshine Boys,Herbert Ross,Metro-Goldwyn-Mayer (MGM),1975,0.0,0.0,1,False
9835,11484,tt0073631,0,30000000,Rollerball,Norman Jewison,Algonquin,1975,0.0,121554635.161866,1,False
9836,17599,tt0073113,15000000,0,The Hindenburg,Robert Wise,Universal Pictures|The Filmakers Group,1975,60777317.58093311,0.0,1,False
